"doc_id","cause_num","date","date_f","court","judge","category","category_a","in_absentia","region","punishment","punishment_final"
108031895,"948/1054/22","2022-12-23","23 грудня 2022","Машівський районний суд Полтавської області","Косик С. М.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
110576365,"948/1203/23","2023-05-02","2 травня 2023","Машівський районний суд Полтавської області","Кравець С. В.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
114581689,"948/1792/23","2023-11-01","1 листопада 2023","Машівський районний суд Полтавської області","Кравець С. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Полтавська область","звільнили від покарання","умовне"
108675833,"948/244/23","2023-01-31","31 січня 2023","Машівський районний суд Полтавської області","Косик С. М.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
109171527,"948/392/23","2023-02-23","23 лютого 2023","Машівський районний суд Полтавської області","Косик С. М.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
109673900,"948/627/23","2023-03-21","21 березня 2023","Машівський районний суд Полтавської області","Кравець С. В.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
108372699,"948/65/23","2023-01-13","13 січня 2023","Машівський районний суд Полтавської області","Косик С. М.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
106746698,"948/728/22","2022-10-14","14 жовтня 2022","Машівський районний суд Полтавської області","Кравець С. В.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
108031896,"948/846/22","2022-12-23","23 грудня 2022","Машівський районний суд Полтавської області","Косик С. М.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 11 років","позбавлення права на посади"
108424269,"948/90/23","2023-01-16","16 січня 2023","Машівський районний суд Полтавської області","Шинкарчук Я. А.","Колабораційна діяльність","111-1","-","Полтавська область","позбавлення права на посади 10 років","позбавлення права на посади"
112131773,"950/1017/22","2023-07-12","12 липня 2023","Лебединський районний суд Сумської області","Бакланов Р. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","арешт 6 місяців","арешт"
108518880,"950/1408/22","2023-01-20","20 січня 2023","Лебединський районний суд Сумської області","Чхайло О. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","позбавлення волі 3 роки","позбавлення волі"
106828322,"950/1656/22","2022-10-18","18 жовтня 2022","Лебединський районний суд Сумської області","Чхайло О. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","арешт 6 місяців","арешт"
104981361,"950/758/22","2022-06-27","27 червня 2022","Лебединський районний суд Сумської області","Чхайло О. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","арешт 6 місяців","арешт"
106793464,"950/835/22","2022-10-17","17 жовтня 2022","Лебединський районний суд Сумської області","Бакланов Р. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","звільнили від покарання","умовне"
106000641,"950/934/22","2022-08-31","31 серпня 2022","Лебединський районний суд Сумської області","Стеценко В. А.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","звільнили від покарання","умовне"
105542282,"950/974/22","2022-08-03","3 серпня 2022","Лебединський районний суд Сумської області","Бакланов Р. В.","Колабораційна діяльність","111-1","-","Сумська область","штраф 34000 грн","штраф"
105630672,"950/993/22","2022-08-09","9 серпня 2022","Лебединський районний суд Сумської області","Бакланов Р. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Сумська область","виправні роботи 6 місяців","виправні роботи"
108999862,"953/1048/23","2023-02-13","13 лютого 2023","Київський районний суд м. Харкова","Бородіна Н. М.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
113516448,"953/1070/23","2023-09-18","18 вересня 2023","Київський районний суд м. Харкова","Єфіменко Н. В.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","позбавлення волі","позбавлення волі"
109411013,"953/1145/23","2023-03-07","7 березня 2023","Київський районний суд м. Харкова","Демченко С. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
116106285,"953/1149/23","2023-12-26","26 грудня 2023","Дзержинський районний суд м. Харкова","Семіряд І. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 8 років","позбавлення волі"
110425095,"953/1153/23","2023-04-24","24 квітня 2023","Київський районний суд м. Харкова","Власова Ю. Ю.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 14 років","позбавлення права на посади"
109029551,"953/1187/23","2023-02-16","16 лютого 2023","Київський районний суд м. Харкова","Садовський К. С.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
109124305,"953/1203/23","2023-02-21","21 лютого 2023","Київський районний суд м. Харкова","Губська Я. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 12 років","позбавлення права на посади"
109609026,"953/1240/23","2023-03-02","2 березня 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 10 років","позбавлення волі"
117936409,"953/1252/23","2024-03-27","27 березня 2024","Київський районний суд м. Харкова","Бородіна Н. М.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 3 роки 6 місяців","позбавлення волі"
111145503,"953/1305/23","2023-05-29","29 травня 2023","Київський районний суд м. Харкова","Бородіна Н. М.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
108467443,"953/132/23","2023-01-11","11 січня 2023","Київський районний суд м. Харкова","Єфіменко Н. В.","Пособництво державі-агресору","111-2","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
115090966,"953/1356/23","2023-11-22","22 листопада 2023","Київський районний суд м. Харкова","Бородіна Н. М.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 13 років","позбавлення волі"
109506730,"953/1534/23","2023-03-09","9 березня 2023","Київський районний суд м. Харкова","Бакуменко А. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
117066199,"953/1578/23","2024-02-19","19 лютого 2024","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 14 років","позбавлення волі"
109544421,"953/1594/23","2023-03-07","7 березня 2023","Київський районний суд м. Харкова","Бобко Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
111340648,"953/1682/23","2023-06-06","6 червня 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 13 років","позбавлення волі"
111213116,"953/1712/23","2023-05-30","30 травня 2023","Київський районний суд м. Харкова","Демченко С. В.","Державна зрада","111","-","Харківська область","позбавлення волі 15 років","позбавлення волі"
111429532,"953/1780/23","2023-06-09","9 червня 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
109640982,"953/1899/23","2023-03-20","20 березня 2023","Київський районний суд м. Харкова","Садовський К. С.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
109664681,"953/1953/23","2023-03-20","20 березня 2023","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
116039748,"953/2373/23","2023-12-08","8 грудня 2023","Київський районний суд м. Харкова","Власова Ю. Ю.","Колабораційна діяльність","111-1","+","Харківська область","позбавлення волі 3 роки","позбавлення волі"
118275683,"953/2472/24","2024-04-11","11 квітня 2024","Київський районний суд м. Харкова","Лисиченко С. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
108860257,"953/254/23","2023-02-08","8 лютого 2023","Київський районний суд м. Харкова","Шаренко С. Л.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 3 роки","позбавлення волі"
110270967,"953/2569/23","2023-04-07","7 квітня 2023","Київський районний суд м. Харкова","Єфіменко Н. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
112892204,"953/2635/23","2023-08-14","14 серпня 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 3 роки","позбавлення волі"
115899177,"953/2742/23","2023-12-25","25 грудня 2023","Київський районний суд м. Харкова","Губська Я. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 1 рік","позбавлення волі"
114039609,"953/2759/23","2023-10-10","10 жовтня 2023","Київський районний суд м. Харкова","Зуб Г. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
113110133,"953/2847/23","2023-08-30","30 серпня 2023","Київський районний суд м. Харкова","Колесник С. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 4 роки","позбавлення волі"
110498249,"953/2927/23","2023-04-20","20 квітня 2023","Київський районний суд м. Харкова","Єфіменко Н. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
110628881,"953/3008/23","2023-05-02","2 травня 2023","Київський районний суд м. Харкова","Власова Ю. Ю.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 15 років","позбавлення права на посади"
116593054,"953/3047/23","2024-01-29","29 січня 2024","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","+","Харківська область","позбавлення волі 9 років","позбавлення волі"
104738073,"953/3282/22","2022-06-13","13 червня 2022","Київський районний суд м. Харкова","Єфіменко Н. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
104698578,"953/3352/22","2022-06-09","9 червня 2022","Київський районний суд м. Харкова","Єфіменко Н. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
104725938,"953/3489/22","2022-06-13","13 червня 2022","Київський районний суд м. Харкова","Єфіменко Н. В.","Дії, спрямовані на насильницьку зміну чи повалення державної влади","109","-","Харківська область","позбавлення волі 2 роки","позбавлення волі"
104801168,"953/3501/22","2022-06-16","16 червня 2022","Київський районний суд м. Харкова","Шаренко С. Л.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
104847236,"953/3514/22","2022-06-20","20 червня 2022","Київський районний суд м. Харкова","Шаренко С. Л.","Посягання на територіальну цілісність і недоторканність України","110","-","Харківська область","звільнили від покарання","умовне"
106371678,"953/3554/22","2022-09-21","21 вересня 2022","Київський районний суд м. Харкова","Шаренко С. Л.","Посягання на територіальну цілісність і недоторканність України","110","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
105317323,"953/3557/22","2022-07-18","18 липня 2022","Київський районний суд м. Харкова","Садовський К. С.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","звільнили від покарання","умовне"
110810063,"953/3558/22","2023-05-08","8 травня 2023","Київський районний суд м. Харкова","Єфіменко Н. В.","Державна зрада","111","-","Харківська область","позбавлення волі 15 років","позбавлення волі"
109076442,"953/3573/22","2023-02-17","17 лютого 2023","Київський районний суд м. Харкова","Шаренко С. Л.","Державна зрада","111","-","Харківська область","позбавлення волі 15 років","позбавлення волі"
106453083,"953/3679/22","2022-09-27","27 вересня 2022","Київський районний суд м. Харкова","Колесник С. А.","Посягання на територіальну цілісність і недоторканність України","110","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
112317956,"953/3680/22","2023-07-19","19 липня 2023","Київський районний суд м. Харкова","Колесник С. А.","Державна зрада","111","-","Харківська область","позбавлення волі 8 років","позбавлення волі"
104996262,"953/3683/22","2022-06-29","29 червня 2022","Київський районний суд м. Харкова","Муратова С. О.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
105202075,"953/3685/22","2022-07-12","12 липня 2022","Київський районний суд м. Харкова","Муратова С. О.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
105042175,"953/3690/22","2022-07-01","1 липня 2022","Київський районний суд м. Харкова","Муратова С. О.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","звільнили від покарання","умовне"
105313141,"953/3705/22","2022-07-19","19 липня 2022","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
107005644,"953/3726/22","2022-10-28","28 жовтня 2022","Київський районний суд м. Харкова","Єфіменко Н. В.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
105168043,"953/3760/22","2022-07-08","8 липня 2022","Київський районний суд м. Харкова","Бородіна Н. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
107987149,"953/3768/22","2022-12-21","21 грудня 2022","Київський районний суд м. Харкова","Муратова С. О.","Фінансування дій, вчинених з метою насильницької зміни чи повалення державної влади","110-2","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
106682043,"953/3948/22","2022-10-07","7 жовтня 2022","Київський районний суд м. Харкова","Садовський К. С.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","позбавлення волі 2 роки","позбавлення волі"
107854121,"953/3959/22","2022-12-14","14 грудня 2022","Київський районний суд м. Харкова","Лисиченко С. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
105298900,"953/4007/22","2022-07-19","19 липня 2022","Київський районний суд м. Харкова","Колесник С. А.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
105345913,"953/4009/22","2022-07-21","21 липня 2022","Київський районний суд м. Харкова","Колесник С. А.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
111521218,"953/405/23","2023-06-14","14 червня 2023","Київський районний суд м. Харкова","Демченко С. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
105450300,"953/4057/22","2022-07-27","27 липня 2022","Київський районний суд м. Харкова","Шаренко С. Л.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
109357215,"953/406/23","2023-03-03","3 березня 2023","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
105369883,"953/4065/22","2022-07-22","22 липня 2022","Київський районний суд м. Харкова","Губська Я. В.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","звільнили від покарання","умовне"
105932137,"953/4108/22","2022-08-29","29 серпня 2022","Київський районний суд м. Харкова","Лисиченко С. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
105658015,"953/4225/22","2022-08-10","10 серпня 2022","Київський районний суд м. Харкова","Лисиченко С. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
105613731,"953/4226/22","2022-08-02","2 серпня 2022","Київський районний суд м. Харкова","Бородіна Н. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
106137131,"953/4254/22","2022-09-08","8 вересня 2022","Київський районний суд м. Харкова","Колесник С. А.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","звільнили від покарання","умовне"
106625152,"953/4383/22","2022-10-05","5 жовтня 2022","Київський районний суд м. Харкова","Садовський К. С.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","позбавлення волі 2 роки","позбавлення волі"
114714794,"953/44/23","2023-11-07","7 листопада 2023","Київський районний суд м. Харкова","Колесник С. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
114506521,"953/4418/22","2023-10-30","30 жовтня 2023","Київський районний суд м. Харкова","Бородіна Н. М.","Пособництво державі-агресору","111-2","-","Харківська область","позбавлення волі 10 років 6 місяців","позбавлення волі"
116039672,"953/4448/23","2023-12-29","29 грудня 2023","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","+","Харківська область","позбавлення волі 12 років","позбавлення волі"
107200683,"953/4492/22","2022-11-08","8 листопада 2022","Київський районний суд м. Харкова","Садовський К. С.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","звільнили від покарання","умовне"
106252531,"953/4502/22","2022-09-15","15 вересня 2022","Київський районний суд м. Харкова","Колесник С. А.","Колабораційна діяльність","111-1","-","Харківська область","звільнили від покарання","умовне"
111301312,"953/4549/22","2023-06-05","5 червня 2023","Київський районний суд м. Харкова","Муратова С. О.","Пособництво державі-агресору","111-2","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
105887453,"953/4632/22","2022-08-25","25 серпня 2022","Київський районний суд м. Харкова","Зуб Г. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
106772433,"953/4755/22","2022-10-17","17 жовтня 2022","Київський районний суд м. Харкова","Зуб Г. А.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
107140534,"953/4757/22","2022-11-07","7 листопада 2022","Київський районний суд м. Харкова","Єфіменко Н. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
117601540,"953/481/23","2024-03-11","11 березня 2024","Київський районний суд м. Харкова","Бобко Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 3 роки","позбавлення волі"
106837493,"953/4837/22","2022-10-19","19 жовтня 2022","Київський районний суд м. Харкова","Шаренко С. Л.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
107003476,"953/4954/22","2022-10-28","28 жовтня 2022","Київський районний суд м. Харкова","Бородіна Н. М.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
110979762,"953/516/23","2023-05-18","18 травня 2023","Київський районний суд м. Харкова","Губська Я. В.","Колабораційна діяльність","111-1","-","Харківська область","звільнили від покарання","умовне"
106491666,"953/5201/22","2022-09-28","28 вересня 2022","Київський районний суд м. Харкова","Муратова С. О.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
106805135,"953/5268/22","2022-10-18","18 жовтня 2022","Київський районний суд м. Харкова","Муратова С. О.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
107200675,"953/5269/22","2022-11-08","8 листопада 2022","Київський районний суд м. Харкова","Садовський К. С.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
106610612,"953/5347/22","2022-09-30","30 вересня 2022","Київський районний суд м. Харкова","Сіренко Ю. Ю.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
107646857,"953/5420/22","2022-12-02","2 грудня 2022","Київський районний суд м. Харкова","Демченко С. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
112477686,"953/559/23","2023-07-28","28 липня 2023","Київський районний суд м. Харкова","Єфіменко Н. В.","Колабораційна діяльність","111-1","-","Харківська область","штраф 51000 грн","штраф"
107200704,"953/5765/22","2022-11-09","9 листопада 2022","Київський районний суд м. Харкова","Муратова С. О.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
107950263,"953/5792/22","2022-12-14","14 грудня 2022","Київський районний суд м. Харкова","Власова Ю. Ю.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","звільнили від покарання","умовне"
106844304,"953/5847/22","2022-10-20","20 жовтня 2022","Київський районний суд м. Харкова","Зуб Г. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
106876470,"953/5852/22","2022-10-21","21 жовтня 2022","Київський районний суд м. Харкова","Зуб Г. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
106992441,"953/6036/22","2022-10-28","28 жовтня 2022","Київський районний суд м. Харкова","Колесник С. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
114862164,"953/6038/22","2023-11-13","13 листопада 2023","Київський районний суд м. Харкова","Бобко Т. В.","Державна зрада","111","-","Харківська область","довічне позбавлення волі","позбавлення волі"
107073438,"953/6078/22","2022-11-01","1 листопада 2022","Київський районний суд м. Харкова","Бобко Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
107140508,"953/6161/22","2022-11-07","7 листопада 2022","Київський районний суд м. Харкова","Демченко С. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
107646880,"953/6207/22","2022-12-02","2 грудня 2022","Київський районний суд м. Харкова","Єфіменко Н. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
107309139,"953/6233/22","2022-11-15","15 листопада 2022","Київський районний суд м. Харкова","Демченко С. В.","Виправдовування, заперечення збройної агресії Росії","436-2","-","Харківська область","звільнили від покарання","умовне"
108893654,"953/6244/22","2023-02-09","9 лютого 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
115079541,"953/6356/23","2023-11-21","21 листопада 2023","Червонозаводський районний суд м. Харкова","Шиховцова А. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 13 років","позбавлення волі"
112843824,"953/6416/22","2023-08-16","16 серпня 2023","Київський районний суд м. Харкова","Шаренко С. Л.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
107960245,"953/6434/22","2022-12-20","20 грудня 2022","Київський районний суд м. Харкова","Садовський К. С.","Колабораційна діяльність","111-1","-","Харківська область","звільнили від покарання","умовне"
113826051,"953/6490/22","2023-09-29","29 вересня 2023","Київський районний суд м. Харкова","Зуб Г. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 6 років","позбавлення волі"
115281844,"953/6641/22","2023-11-29","29 листопада 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","штраф 170000 грн","штраф"
107736264,"953/6670/22","2022-12-05","5 грудня 2022","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 15 років","позбавлення права на посади"
113318353,"953/6709/22","2023-09-08","8 вересня 2023","Київський районний суд м. Харкова","Зуб Г. А.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 13 років","позбавлення волі"
107646873,"953/6732/22","2022-12-02","2 грудня 2022","Київський районний суд м. Харкова","Бобко Т. В.","Колабораційна діяльність","111-1","-","Харківська область","звільнили від покарання","умовне"
111130627,"953/6879/22","2023-05-17","17 травня 2023","Київський районний суд м. Харкова","Муратова С. О.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
107866146,"953/6890/22","2022-12-14","14 грудня 2022","Київський районний суд м. Харкова","Демченко С. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
111429509,"953/6896/22","2023-06-07","7 червня 2023","Київський районний суд м. Харкова","Муратова С. О.","Пособництво державі-агресору","111-2","-","Харківська область","позбавлення волі 10 років","позбавлення волі"
108725098,"953/694/23","2023-01-31","31 січня 2023","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
110451701,"953/6943/22","2023-04-26","26 квітня 2023","Московський районний суд м. Харкова","Кононенко Т. О.","Поширення інформації про переміщення зброї, розміщення ЗСУ","114-2","-","Харківська область","позбавлення волі 5 років","позбавлення волі"
108040336,"953/7062/22","2022-12-23","23 грудня 2022","Київський районний суд м. Харкова","Демченко С. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення права на посади 10 років","позбавлення права на посади"
108377777,"953/7065/22","2022-12-26","26 грудня 2022","Київський районний суд м. Харкова","Лисиченко С. М.","Колабораційна діяльність","111-1","-","Харківська область","звільнили від покарання","умовне"
110075738,"953/7182/22","2023-04-07","7 квітня 2023","Київський районний суд м. Харкова","Юрлагіна Т. В.","Колабораційна діяльність","111-1","-","Харківська область","позбавлення волі 12 років","позбавлення волі"
